,p1_center,p1_sigma,p2_amplitude,p2_center,p2_sigma,tmean,tstart,tstop,kinetics
195.0,0.559,0.1267,0.6255,0.902,0.0875,195.0,180,210,0.6255
205.0,0.559,0.1267,0.5831,0.902,0.0875,205.0,190,220,0.5831
215.0,0.559,0.1267,0.5604,0.902,0.0875,215.0,200,230,0.5604
225.0,0.559,0.1267,0.6132,0.902,0.0875,225.0,210,240,0.6132
235.0,0.559,0.1267,0.4649,0.902,0.0875,235.0,220,250,0.4649
245.0,0.559,0.1267,0.4857,0.902,0.0875,245.0,230,260,0.4857
255.0,0.559,0.1267,0.258,0.902,0.0875,255.0,240,270,0.258
265.0,0.559,0.1267,0.5037,0.902,0.0875,265.0,250,280,0.5037
275.0,0.559,0.1267,0.5217,0.902,0.0875,275.0,260,290,0.5217
285.0,0.559,0.1267,0.6851,0.902,0.0875,285.0,270,300,0.6851
295.0,0.559,0.1267,0.6772,0.902,0.0875,295.0,280,310,0.6772
305.0,0.559,0.1267,0.6825,0.902,0.0875,305.0,290,320,0.6825
315.0,0.559,0.1267,0.6102,0.902,0.0875,315.0,300,330,0.6102
325.0,0.559,0.1267,0.533,0.902,0.0875,325.0,310,340,0.533
335.0,0.559,0.1267,0.5349,0.902,0.0875,335.0,320,350,0.5349
345.0,0.559,0.1267,0.5914,0.902,0.0875,345.0,330,360,0.5914
355.0,0.559,0.1267,0.8138,0.902,0.0875,355.0,340,370,0.8138
365.0,0.559,0.1267,0.6087,0.902,0.0875,365.0,350,380,0.6087
375.0,0.559,0.1267,0.5445,0.902,0.0875,375.0,360,390,0.5445
385.0,0.559,0.1267,0.4819,0.902,0.0875,385.0,370,400,0.4819
395.0,0.559,0.1267,0.6649,0.902,0.0875,395.0,380,410,0.6649
405.0,0.559,0.1267,0.5469,0.902,0.0875,405.0,390,420,0.5469
415.0,0.559,0.1267,0.4184,0.902,0.0875,415.0,400,430,0.4184
425.0,0.559,0.1267,0.3052,0.902,0.0875,425.0,410,440,0.3052
435.0,0.559,0.1267,0.4195,0.902,0.0875,435.0,420,450,0.4195
445.0,0.559,0.1267,0.4942,0.902,0.0875,445.0,430,460,0.4942
455.0,0.559,0.1267,0.6519,0.902,0.0875,455.0,440,470,0.6519
465.0,0.559,0.1267,0.554,0.902,0.0875,465.0,450,480,0.554
475.0,0.559,0.1267,0.736,0.902,0.0875,475.0,460,490,0.736
485.0,0.559,0.1267,0.6889,0.902,0.0875,485.0,470,500,0.6889
495.0,0.559,0.1267,0.8133,0.902,0.0875,495.0,480,510,0.8133
505.0,0.559,0.1267,0.4838,0.902,0.0875,505.0,490,520,0.4838
515.0,0.559,0.1267,0.5075,0.902,0.0875,515.0,500,530,0.5075
525.0,0.559,0.1267,0.5303,0.902,0.0875,525.0,510,540,0.5303
535.0,0.559,0.1267,0.6121,0.902,0.0875,535.0,520,550,0.6121
545.0,0.559,0.1267,0.4912,0.902,0.0875,545.0,530,560,0.4912
555.0,0.559,0.1267,0.413,0.902,0.0875,555.0,540,570,0.413
565.0,0.559,0.1267,0.4175,0.902,0.0875,565.0,550,580,0.4175
575.0,0.559,0.1267,0.5233,0.902,0.0875,575.0,560,590,0.5233
585.0,0.559,0.1267,0.5937,0.902,0.0875,585.0,570,600,0.5937
595.0,0.559,0.1267,0.4382,0.902,0.0875,595.0,580,610,0.4382
605.0,0.559,0.1267,0.3582,0.902,0.0875,605.0,590,620,0.3582
615.0,0.559,0.1267,0.3527,0.902,0.0875,615.0,600,630,0.3527
625.0,0.559,0.1267,0.5877,0.902,0.0875,625.0,610,640,0.5877
635.0,0.559,0.1267,0.7466,0.902,0.0875,635.0,620,650,0.7466
645.0,0.559,0.1267,0.7312,0.902,0.0875,645.0,630,660,0.7312
655.0,0.559,0.1267,0.7618,0.902,0.0875,655.0,640,670,0.7618
665.0,0.559,0.1267,0.6647,0.902,0.0875,665.0,650,680,0.6647
675.0,0.559,0.1267,0.6968,0.902,0.0875,675.0,660,690,0.6968
685.0,0.559,0.1267,0.6917,0.902,0.0875,685.0,670,700,0.6917
695.0,0.559,0.1267,0.7088,0.902,0.0875,695.0,680,710,0.7088
705.0,0.559,0.1267,0.665,0.902,0.0875,705.0,690,720,0.665
715.0,0.559,0.1267,0.5557,0.902,0.0875,715.0,700,730,0.5557
725.0,0.559,0.1267,0.5639,0.902,0.0875,725.0,710,740,0.5639
735.0,0.559,0.1267,0.6823,0.902,0.0875,735.0,720,750,0.6823
745.0,0.559,0.1267,0.7943,0.902,0.0875,745.0,730,760,0.7943
755.0,0.559,0.1267,0.8283,0.902,0.0875,755.0,740,770,0.8283
765.0,0.559,0.1267,0.8595,0.902,0.0875,765.0,750,780,0.8595
775.0,0.559,0.1267,0.9035,0.902,0.0875,775.0,760,790,0.9035
785.0,0.559,0.1267,0.8314,0.902,0.0875,785.0,770,800,0.8314
795.0,0.559,0.1267,0.6803,0.902,0.0875,795.0,780,810,0.6803
805.0,0.559,0.1267,0.3989,0.902,0.0875,805.0,790,820,0.3989
815.0,0.559,0.1267,0.4449,0.902,0.0875,815.0,800,830,0.4449
825.0,0.559,0.1267,0.5199,0.902,0.0875,825.0,810,840,0.5199
835.0,0.559,0.1267,0.6649,0.902,0.0875,835.0,820,850,0.6649
845.0,0.559,0.1267,0.6869,0.902,0.0875,845.0,830,860,0.6869
855.0,0.559,0.1267,0.5319,0.902,0.0875,855.0,840,870,0.5319
865.0,0.559,0.1267,0.6336,0.902,0.0875,865.0,850,880,0.6336
875.0,0.559,0.1267,0.5176,0.902,0.0875,875.0,860,890,0.5176
885.0,0.559,0.1267,0.5071,0.902,0.0875,885.0,870,900,0.5071
895.0,0.559,0.1267,0.5205,0.902,0.0875,895.0,880,910,0.5205
905.0,0.559,0.1267,0.6836,0.902,0.0875,905.0,890,920,0.6836
915.0,0.559,0.1267,0.6587,0.902,0.0875,915.0,900,930,0.6587
925.0,0.559,0.1267,0.6614,0.902,0.0875,925.0,910,940,0.6614
935.0,0.559,0.1267,0.5804,0.902,0.0875,935.0,920,950,0.5804
945.0,0.559,0.1267,0.5796,0.902,0.0875,945.0,930,960,0.5796
955.0,0.559,0.1267,0.6427,0.902,0.0875,955.0,940,970,0.6427
965.0,0.559,0.1267,0.7276,0.902,0.0875,965.0,950,980,0.7276
975.0,0.559,0.1267,0.6977,0.902,0.0875,975.0,960,990,0.6977
985.0,0.559,0.1267,0.6517,0.902,0.0875,985.0,970,1000,0.6517
995.0,0.559,0.1267,0.545,0.902,0.0875,995.0,980,1010,0.545
1005.0,0.559,0.1267,0.6038,0.902,0.0875,1005.0,990,1020,0.6038
1015.0,0.559,0.1267,0.6422,0.902,0.0875,1015.0,1000,1030,0.6422
1025.0,0.559,0.1267,0.5735,0.902,0.0875,1025.0,1010,1040,0.5735
1035.0,0.559,0.1267,0.4865,0.902,0.0875,1035.0,1020,1050,0.4865
1045.0,0.559,0.1267,0.4448,0.902,0.0875,1045.0,1030,1060,0.4448
1055.0,0.559,0.1267,0.5019,0.902,0.0875,1055.0,1040,1070,0.5019
1065.0,0.559,0.1267,0.7077,0.902,0.0875,1065.0,1050,1080,0.7077
1075.0,0.559,0.1267,0.5841,0.902,0.0875,1075.0,1060,1090,0.5841
1085.0,0.559,0.1267,0.5862,0.902,0.0875,1085.0,1070,1100,0.5862
1095.0,0.559,0.1267,0.5614,0.902,0.0875,1095.0,1080,1110,0.5614
1105.0,0.559,0.1267,0.4998,0.902,0.0875,1105.0,1090,1120,0.4998
1115.0,0.559,0.1267,0.4406,0.902,0.0875,1115.0,1100,1130,0.4406
1125.0,0.559,0.1267,0.4628,0.902,0.0875,1125.0,1110,1140,0.4628
1135.0,0.559,0.1267,0.5035,0.902,0.0875,1135.0,1120,1150,0.5035
1145.0,0.559,0.1267,0.4942,0.902,0.0875,1145.0,1130,1160,0.4942
1155.0,0.559,0.1267,0.2961,0.902,0.0875,1155.0,1140,1170,0.2961
1165.0,0.559,0.1267,0.5151,0.902,0.0875,1165.0,1150,1180,0.5151
1175.0,0.559,0.1267,0.4795,0.902,0.0875,1175.0,1160,1190,0.4795
1185.0,0.559,0.1267,0.5824,0.902,0.0875,1185.0,1170,1200,0.5824
1195.0,0.559,0.1267,0.5533,0.902,0.0875,1195.0,1180,1210,0.5533
1205.0,0.559,0.1267,0.7102,0.902,0.0875,1205.0,1190,1220,0.7102
1215.0,0.559,0.1267,0.7078,0.902,0.0875,1215.0,1200,1230,0.7078
1225.0,0.559,0.1267,0.6107,0.902,0.0875,1225.0,1210,1240,0.6107
1235.0,0.559,0.1267,0.5218,0.902,0.0875,1235.0,1220,1250,0.5218
1245.0,0.559,0.1267,0.3832,0.902,0.0875,1245.0,1230,1260,0.3832
1255.0,0.559,0.1267,0.5067,0.902,0.0875,1255.0,1240,1270,0.5067
1265.0,0.559,0.1267,0.5791,0.902,0.0875,1265.0,1250,1280,0.5791
1275.0,0.559,0.1267,0.6836,0.902,0.0875,1275.0,1260,1290,0.6836
1285.0,0.559,0.1267,0.4899,0.902,0.0875,1285.0,1270,1300,0.4899
1295.0,0.559,0.1267,0.4126,0.902,0.0875,1295.0,1280,1310,0.4126
1305.0,0.559,0.1267,0.4406,0.902,0.0875,1305.0,1290,1320,0.4406
1315.0,0.559,0.1267,0.5342,0.902,0.0875,1315.0,1300,1330,0.5342
1325.0,0.559,0.1267,0.553,0.902,0.0875,1325.0,1310,1340,0.553
1335.0,0.559,0.1267,0.6471,0.902,0.0875,1335.0,1320,1350,0.6471
1345.0,0.559,0.1267,0.7511,0.902,0.0875,1345.0,1330,1360,0.7511
1355.0,0.559,0.1267,0.8394,0.902,0.0875,1355.0,1340,1370,0.8394
1365.0,0.559,0.1267,0.8218,0.902,0.0875,1365.0,1350,1380,0.8218
1375.0,0.559,0.1267,0.776,0.902,0.0875,1375.0,1360,1390,0.776
1385.0,0.559,0.1267,0.7188,0.902,0.0875,1385.0,1370,1400,0.7188
1395.0,0.559,0.1267,0.6158,0.902,0.0875,1395.0,1380,1410,0.6158
1405.0,0.559,0.1267,0.5741,0.902,0.0875,1405.0,1390,1420,0.5741
1415.0,0.559,0.1267,0.5469,0.902,0.0875,1415.0,1400,1430,0.5469
1425.0,0.559,0.1267,0.5667,0.902,0.0875,1425.0,1410,1440,0.5667
1435.0,0.559,0.1267,0.6145,0.902,0.0875,1435.0,1420,1450,0.6145
1445.0,0.559,0.1267,0.588,0.902,0.0875,1445.0,1430,1460,0.588
1455.0,0.559,0.1267,0.489,0.902,0.0875,1455.0,1440,1470,0.489
1465.0,0.559,0.1267,0.4778,0.902,0.0875,1465.0,1450,1480,0.4778
1475.0,0.559,0.1267,0.6084,0.902,0.0875,1475.0,1460,1490,0.6084
1485.0,0.559,0.1267,0.7889,0.902,0.0875,1485.0,1470,1500,0.7889
1495.0,0.559,0.1267,0.7676,0.902,0.0875,1495.0,1480,1510,0.7676
1505.0,0.559,0.1267,0.7868,0.902,0.0875,1505.0,1490,1520,0.7868
1515.0,0.559,0.1267,0.675,0.902,0.0875,1515.0,1500,1530,0.675
1525.0,0.559,0.1267,0.6562,0.902,0.0875,1525.0,1510,1540,0.6562
1535.0,0.559,0.1267,0.6688,0.902,0.0875,1535.0,1520,1550,0.6688
1545.0,0.559,0.1267,0.6803,0.902,0.0875,1545.0,1530,1560,0.6803
1555.0,0.559,0.1267,0.5915,0.902,0.0875,1555.0,1540,1570,0.5915
1565.0,0.559,0.1267,0.4711,0.902,0.0875,1565.0,1550,1580,0.4711
1575.0,0.559,0.1267,0.4686,0.902,0.0875,1575.0,1560,1590,0.4686
1585.0,0.559,0.1267,0.496,0.902,0.0875,1585.0,1570,1600,0.496
1595.0,0.559,0.1267,0.5694,0.902,0.0875,1595.0,1580,1610,0.5694
1605.0,0.559,0.1267,0.5434,0.902,0.0875,1605.0,1590,1620,0.5434
1615.0,0.559,0.1267,0.6382,0.902,0.0875,1615.0,1600,1630,0.6382
1625.0,0.559,0.1267,0.668,0.902,0.0875,1625.0,1610,1640,0.668
1635.0,0.559,0.1267,0.6161,0.902,0.0875,1635.0,1620,1650,0.6161
1645.0,0.559,0.1267,0.4552,0.902,0.0875,1645.0,1630,1660,0.4552
1655.0,0.559,0.1267,0.4328,0.902,0.0875,1655.0,1640,1670,0.4328
1665.0,0.559,0.1267,0.5335,0.902,0.0875,1665.0,1650,1680,0.5335
1675.0,0.559,0.1267,0.5076,0.902,0.0875,1675.0,1660,1690,0.5076
1685.0,0.559,0.1267,0.4638,0.902,0.0875,1685.0,1670,1700,0.4638
1695.0,0.559,0.1267,0.4927,0.902,0.0875,1695.0,1680,1710,0.4927
1705.0,0.559,0.1267,0.6093,0.902,0.0875,1705.0,1690,1720,0.6093
1715.0,0.559,0.1267,0.6356,0.902,0.0875,1715.0,1700,1730,0.6356
1725.0,0.559,0.1267,0.5734,0.902,0.0875,1725.0,1710,1740,0.5734
1735.0,0.559,0.1267,0.4085,0.902,0.0875,1735.0,1720,1750,0.4085
1745.0,0.559,0.1267,0.2779,0.902,0.0875,1745.0,1730,1760,0.2779
1755.0,0.559,0.1267,0.3403,0.902,0.0875,1755.0,1740,1770,0.3403
1765.0,0.559,0.1267,0.4084,0.902,0.0875,1765.0,1750,1780,0.4084
1775.0,0.559,0.1267,0.4396,0.902,0.0875,1775.0,1760,1790,0.4396
1785.0,0.559,0.1267,0.5957,0.902,0.0875,1785.0,1770,1800,0.5957
1795.0,0.559,0.1267,0.6482,0.902,0.0875,1795.0,1780,1810,0.6482
1805.0,0.559,0.1267,0.7604,0.902,0.0875,1805.0,1790,1820,0.7604
1815.0,0.559,0.1267,0.7114,0.902,0.0875,1815.0,1800,1830,0.7114
1825.0,0.559,0.1267,0.623,0.902,0.0875,1825.0,1810,1840,0.623
1835.0,0.559,0.1267,0.6078,0.902,0.0875,1835.0,1820,1850,0.6078
1845.0,0.559,0.1267,0.5235,0.902,0.0875,1845.0,1830,1860,0.5235
1855.0,0.559,0.1267,0.6142,0.902,0.0875,1855.0,1840,1870,0.6142
1865.0,0.559,0.1267,0.5491,0.902,0.0875,1865.0,1850,1880,0.5491
1875.0,0.559,0.1267,0.5521,0.902,0.0875,1875.0,1860,1890,0.5521
1885.0,0.559,0.1267,0.6311,0.902,0.0875,1885.0,1870,1900,0.6311
1895.0,0.559,0.1267,0.6431,0.902,0.0875,1895.0,1880,1910,0.6431
1905.0,0.559,0.1267,0.6949,0.902,0.0875,1905.0,1890,1920,0.6949
1915.0,0.559,0.1267,0.6942,0.902,0.0875,1915.0,1900,1930,0.6942
1925.0,0.559,0.1267,0.6959,0.902,0.0875,1925.0,1910,1940,0.6959
1935.0,0.559,0.1267,0.756,0.902,0.0875,1935.0,1920,1950,0.756
1945.0,0.559,0.1267,0.5332,0.902,0.0875,1945.0,1930,1960,0.5332
1955.0,0.559,0.1267,0.6343,0.902,0.0875,1955.0,1940,1970,0.6343
1965.0,0.559,0.1267,0.5591,0.902,0.0875,1965.0,1950,1980,0.5591
1975.0,0.559,0.1267,0.7198,0.902,0.0875,1975.0,1960,1990,0.7198
1985.0,0.559,0.1267,0.6636,0.902,0.0875,1985.0,1970,2000,0.6636
1995.0,0.559,0.1267,0.6771,0.902,0.0875,1995.0,1980,2010,0.6771
2005.0,0.559,0.1267,0.6859,0.902,0.0875,2005.0,1990,2020,0.6859
2015.0,0.559,0.1267,0.569,0.902,0.0875,2015.0,2000,2030,0.569
2025.0,0.559,0.1267,0.6504,0.902,0.0875,2025.0,2010,2040,0.6504
2035.0,0.559,0.1267,0.5415,0.902,0.0875,2035.0,2020,2050,0.5415
2045.0,0.559,0.1267,0.6111,0.902,0.0875,2045.0,2030,2060,0.6111
2055.0,0.559,0.1267,0.6403,0.902,0.0875,2055.0,2040,2070,0.6403
2065.0,0.559,0.1267,0.7462,0.902,0.0875,2065.0,2050,2080,0.7462
2075.0,0.559,0.1267,0.8821,0.902,0.0875,2075.0,2060,2090,0.8821
2085.0,0.559,0.1267,0.7544,0.902,0.0875,2085.0,2070,2100,0.7544
2095.0,0.559,0.1267,0.5957,0.902,0.0875,2095.0,2080,2110,0.5957
2105.0,0.559,0.1267,0.4685,0.902,0.0875,2105.0,2090,2120,0.4685
2115.0,0.559,0.1267,0.4889,0.902,0.0875,2115.0,2100,2130,0.4889
2125.0,0.559,0.1267,0.5971,0.902,0.0875,2125.0,2110,2140,0.5971
2135.0,0.559,0.1267,0.458,0.902,0.0875,2135.0,2120,2150,0.458
2145.0,0.559,0.1267,0.6585,0.902,0.0875,2145.0,2130,2160,0.6585
2155.0,0.559,0.1267,0.6699,0.902,0.0875,2155.0,2140,2170,0.6699
2165.0,0.559,0.1267,0.7207,0.902,0.0875,2165.0,2150,2180,0.7207
2175.0,0.559,0.1267,0.6104,0.902,0.0875,2175.0,2160,2190,0.6104
2185.0,0.559,0.1267,0.6571,0.902,0.0875,2185.0,2170,2200,0.6571
2195.0,0.559,0.1267,0.6906,0.902,0.0875,2195.0,2180,2210,0.6906
2205.0,0.559,0.1267,0.5546,0.902,0.0875,2205.0,2190,2220,0.5546
2215.0,0.559,0.1267,0.541,0.902,0.0875,2215.0,2200,2230,0.541
2225.0,0.559,0.1267,0.462,0.902,0.0875,2225.0,2210,2240,0.462
2235.0,0.559,0.1267,0.5227,0.902,0.0875,2235.0,2220,2250,0.5227
2245.0,0.559,0.1267,0.5558,0.902,0.0875,2245.0,2230,2260,0.5558
2255.0,0.559,0.1267,0.4661,0.902,0.0875,2255.0,2240,2270,0.4661
2265.0,0.559,0.1267,0.5198,0.902,0.0875,2265.0,2250,2280,0.5198
2275.0,0.559,0.1267,0.4043,0.902,0.0875,2275.0,2260,2290,0.4043
2285.0,0.559,0.1267,0.5821,0.902,0.0875,2285.0,2270,2300,0.5821
2295.0,0.559,0.1267,0.4562,0.902,0.0875,2295.0,2280,2310,0.4562
2305.0,0.559,0.1267,0.4025,0.902,0.0875,2305.0,2290,2320,0.4025
2315.0,0.559,0.1267,0.3517,0.902,0.0875,2315.0,2300,2330,0.3517
2325.0,0.559,0.1267,0.607,0.902,0.0875,2325.0,2310,2340,0.607
2335.0,0.559,0.1267,0.6605,0.902,0.0875,2335.0,2320,2350,0.6605
2345.0,0.559,0.1267,0.782,0.902,0.0875,2345.0,2330,2360,0.782
2355.0,0.559,0.1267,0.6985,0.902,0.0875,2355.0,2340,2370,0.6985
2365.0,0.559,0.1267,0.679,0.902,0.0875,2365.0,2350,2380,0.679
2375.0,0.559,0.1267,0.6917,0.902,0.0875,2375.0,2360,2390,0.6917
2385.0,0.559,0.1267,0.8569,0.902,0.0875,2385.0,2370,2400,0.8569
2395.0,0.559,0.1267,0.9483,0.902,0.0875,2395.0,2380,2410,0.9483
2405.0,0.559,0.1267,0.8284,0.902,0.0875,2405.0,2390,2420,0.8284
2415.0,0.559,0.1267,0.6883,0.902,0.0875,2415.0,2400,2430,0.6883
2425.0,0.559,0.1267,0.596,0.902,0.0875,2425.0,2410,2440,0.596
2435.0,0.559,0.1267,0.6591,0.902,0.0875,2435.0,2420,2450,0.6591
2445.0,0.559,0.1267,0.6609,0.902,0.0875,2445.0,2430,2460,0.6609
2455.0,0.559,0.1267,0.7317,0.902,0.0875,2455.0,2440,2470,0.7317
2465.0,0.559,0.1267,0.7486,0.902,0.0875,2465.0,2450,2480,0.7486
2475.0,0.559,0.1267,0.841,0.902,0.0875,2475.0,2460,2490,0.841
2485.0,0.559,0.1267,0.7552,0.902,0.0875,2485.0,2470,2500,0.7552
2495.0,0.559,0.1267,0.7714,0.902,0.0875,2495.0,2480,2510,0.7714
2505.0,0.559,0.1267,0.64,0.902,0.0875,2505.0,2490,2520,0.64
2515.0,0.559,0.1267,0.6419,0.902,0.0875,2515.0,2500,2530,0.6419
2525.0,0.559,0.1267,0.674,0.902,0.0875,2525.0,2510,2540,0.674
2535.0,0.559,0.1267,0.7975,0.902,0.0875,2535.0,2520,2550,0.7975
2545.0,0.559,0.1267,0.8189,0.902,0.0875,2545.0,2530,2560,0.8189
2555.0,0.559,0.1267,0.767,0.902,0.0875,2555.0,2540,2570,0.767
2565.0,0.559,0.1267,0.7096,0.902,0.0875,2565.0,2550,2580,0.7096
2575.0,0.559,0.1267,0.7418,0.902,0.0875,2575.0,2560,2590,0.7418
2585.0,0.559,0.1267,0.7709,0.902,0.0875,2585.0,2570,2600,0.7709
2595.0,0.559,0.1267,0.8771,0.902,0.0875,2595.0,2580,2610,0.8771
2605.0,0.559,0.1267,0.714,0.902,0.0875,2605.0,2590,2620,0.714
2615.0,0.559,0.1267,0.6846,0.902,0.0875,2615.0,2600,2630,0.6846
2625.0,0.559,0.1267,0.6048,0.902,0.0875,2625.0,2610,2640,0.6048
2635.0,0.559,0.1267,0.6013,0.902,0.0875,2635.0,2620,2650,0.6013
2645.0,0.559,0.1267,0.3022,0.902,0.0875,2645.0,2630,2660,0.3022
2655.0,0.559,0.1267,0.4044,0.902,0.0875,2655.0,2640,2670,0.4044
2665.0,0.559,0.1267,0.4447,0.902,0.0875,2665.0,2650,2680,0.4447
